,business_id,date,stars
1369,K7lWdNUhCbcnEvI0NhGewg,2013/6/2,4
11833,cYwJA2A6I12KNkm2rtXd5g,2013/6/2,5
1068,K7lWdNUhCbcnEvI0NhGewg,2013/6/1,1
1177,K7lWdNUhCbcnEvI0NhGewg,2013/6/1,3
7228,eoHdUeQDNgQ6WYEnP2aiRw,2013/6/1,4
911,K7lWdNUhCbcnEvI0NhGewg,2013/5/31,4
1254,K7lWdNUhCbcnEvI0NhGewg,2013/5/31,2
11517,cYwJA2A6I12KNkm2rtXd5g,2013/5/31,4
11548,cYwJA2A6I12KNkm2rtXd5g,2013/5/31,2
11843,cYwJA2A6I12KNkm2rtXd5g,2013/5/31,5
616,K7lWdNUhCbcnEvI0NhGewg,2013/5/30,4
956,K7lWdNUhCbcnEvI0NhGewg,2013/5/30,4
1036,K7lWdNUhCbcnEvI0NhGewg,2013/5/30,4
7552,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/30,1
7613,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/30,3
11145,cYwJA2A6I12KNkm2rtXd5g,2013/5/30,4
11309,cYwJA2A6I12KNkm2rtXd5g,2013/5/30,3
11446,cYwJA2A6I12KNkm2rtXd5g,2013/5/30,4
11475,cYwJA2A6I12KNkm2rtXd5g,2013/5/30,2
11693,cYwJA2A6I12KNkm2rtXd5g,2013/5/30,5
12183,cYwJA2A6I12KNkm2rtXd5g,2013/5/30,1
44,K7lWdNUhCbcnEvI0NhGewg,2013/5/29,5
308,K7lWdNUhCbcnEvI0NhGewg,2013/5/29,4
398,K7lWdNUhCbcnEvI0NhGewg,2013/5/29,5
11039,cYwJA2A6I12KNkm2rtXd5g,2013/5/29,4
67,K7lWdNUhCbcnEvI0NhGewg,2013/5/28,5
3888,K7lWdNUhCbcnEvI0NhGewg,2013/5/28,2
4336,K7lWdNUhCbcnEvI0NhGewg,2013/5/28,5
5664,K7lWdNUhCbcnEvI0NhGewg,2013/5/28,4
6694,K7lWdNUhCbcnEvI0NhGewg,2013/5/28,1
9163,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/28,1
10948,cYwJA2A6I12KNkm2rtXd5g,2013/5/28,4
10967,cYwJA2A6I12KNkm2rtXd5g,2013/5/28,4
15764,cYwJA2A6I12KNkm2rtXd5g,2013/5/28,2
15976,cYwJA2A6I12KNkm2rtXd5g,2013/5/28,3
16337,cYwJA2A6I12KNkm2rtXd5g,2013/5/28,3
5763,K7lWdNUhCbcnEvI0NhGewg,2013/5/27,2
5781,K7lWdNUhCbcnEvI0NhGewg,2013/5/27,2
9972,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/27,5
10706,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/27,5
15592,cYwJA2A6I12KNkm2rtXd5g,2013/5/27,1
16025,cYwJA2A6I12KNkm2rtXd5g,2013/5/27,4
5213,K7lWdNUhCbcnEvI0NhGewg,2013/5/26,3
5388,K7lWdNUhCbcnEvI0NhGewg,2013/5/26,5
9251,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/26,3
9677,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/26,5
10226,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/26,3
10729,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/26,4
15873,cYwJA2A6I12KNkm2rtXd5g,2013/5/26,5
15948,cYwJA2A6I12KNkm2rtXd5g,2013/5/26,5
16109,cYwJA2A6I12KNkm2rtXd5g,2013/5/26,2
16415,cYwJA2A6I12KNkm2rtXd5g,2013/5/26,5
9217,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/25,4
10319,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/25,4
14883,cYwJA2A6I12KNkm2rtXd5g,2013/5/25,4
15599,cYwJA2A6I12KNkm2rtXd5g,2013/5/25,5
16303,cYwJA2A6I12KNkm2rtXd5g,2013/5/25,3
4338,K7lWdNUhCbcnEvI0NhGewg,2013/5/24,3
4923,K7lWdNUhCbcnEvI0NhGewg,2013/5/24,5
9625,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/24,2
15092,cYwJA2A6I12KNkm2rtXd5g,2013/5/24,5
15135,cYwJA2A6I12KNkm2rtXd5g,2013/5/24,4
15525,cYwJA2A6I12KNkm2rtXd5g,2013/5/24,5
4100,K7lWdNUhCbcnEvI0NhGewg,2013/5/23,4
15480,cYwJA2A6I12KNkm2rtXd5g,2013/5/23,5
5876,K7lWdNUhCbcnEvI0NhGewg,2013/5/22,1
9328,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/22,2
13935,cYwJA2A6I12KNkm2rtXd5g,2013/5/22,3
13942,cYwJA2A6I12KNkm2rtXd5g,2013/5/22,5
14172,cYwJA2A6I12KNkm2rtXd5g,2013/5/22,3
14653,cYwJA2A6I12KNkm2rtXd5g,2013/5/22,4
15282,cYwJA2A6I12KNkm2rtXd5g,2013/5/22,5
15479,cYwJA2A6I12KNkm2rtXd5g,2013/5/22,4
15501,cYwJA2A6I12KNkm2rtXd5g,2013/5/22,4
3636,K7lWdNUhCbcnEvI0NhGewg,2013/5/21,4
3669,K7lWdNUhCbcnEvI0NhGewg,2013/5/21,3
4221,K7lWdNUhCbcnEvI0NhGewg,2013/5/21,5
13893,cYwJA2A6I12KNkm2rtXd5g,2013/5/21,5
15641,cYwJA2A6I12KNkm2rtXd5g,2013/5/21,3
9428,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/20,1
9885,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/20,4
14897,cYwJA2A6I12KNkm2rtXd5g,2013/5/20,5
5427,K7lWdNUhCbcnEvI0NhGewg,2013/5/19,5
8914,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/19,2
9839,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/19,4
12545,cYwJA2A6I12KNkm2rtXd5g,2013/5/19,3
14438,cYwJA2A6I12KNkm2rtXd5g,2013/5/19,3
15615,cYwJA2A6I12KNkm2rtXd5g,2013/5/19,4
7964,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/18,3
12944,cYwJA2A6I12KNkm2rtXd5g,2013/5/18,5
13312,cYwJA2A6I12KNkm2rtXd5g,2013/5/18,5
13390,cYwJA2A6I12KNkm2rtXd5g,2013/5/18,5
13470,cYwJA2A6I12KNkm2rtXd5g,2013/5/18,4
2382,K7lWdNUhCbcnEvI0NhGewg,2013/5/17,5
2555,K7lWdNUhCbcnEvI0NhGewg,2013/5/17,4
2630,K7lWdNUhCbcnEvI0NhGewg,2013/5/17,3
3391,K7lWdNUhCbcnEvI0NhGewg,2013/5/17,4
3483,K7lWdNUhCbcnEvI0NhGewg,2013/5/17,4
7857,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/17,5
8858,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/17,3
12785,cYwJA2A6I12KNkm2rtXd5g,2013/5/17,2
13807,cYwJA2A6I12KNkm2rtXd5g,2013/5/17,4
1873,K7lWdNUhCbcnEvI0NhGewg,2013/5/16,5
2007,K7lWdNUhCbcnEvI0NhGewg,2013/5/16,4
2132,K7lWdNUhCbcnEvI0NhGewg,2013/5/16,2
2540,K7lWdNUhCbcnEvI0NhGewg,2013/5/16,4
2711,K7lWdNUhCbcnEvI0NhGewg,2013/5/16,3
7782,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/16,3
8026,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/16,1
8482,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/16,1
8574,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/16,3
12713,cYwJA2A6I12KNkm2rtXd5g,2013/5/16,5
12858,cYwJA2A6I12KNkm2rtXd5g,2013/5/16,4
12923,cYwJA2A6I12KNkm2rtXd5g,2013/5/16,5
1847,K7lWdNUhCbcnEvI0NhGewg,2013/5/15,5
2609,K7lWdNUhCbcnEvI0NhGewg,2013/5/15,3
12466,cYwJA2A6I12KNkm2rtXd5g,2013/5/15,5
12652,cYwJA2A6I12KNkm2rtXd5g,2013/5/15,5
13338,cYwJA2A6I12KNkm2rtXd5g,2013/5/15,4
2036,K7lWdNUhCbcnEvI0NhGewg,2013/5/14,3
2080,K7lWdNUhCbcnEvI0NhGewg,2013/5/14,4
8150,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/14,3
8590,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/14,2
8824,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/14,2
11857,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,1
12076,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,5
12104,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,4
12205,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,1
12325,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,3
12330,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,4
12452,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,5
12969,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,5
12996,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,4
13428,cYwJA2A6I12KNkm2rtXd5g,2013/5/14,2
919,K7lWdNUhCbcnEvI0NhGewg,2013/5/13,4
1372,K7lWdNUhCbcnEvI0NhGewg,2013/5/13,5
1399,K7lWdNUhCbcnEvI0NhGewg,2013/5/13,5
2062,K7lWdNUhCbcnEvI0NhGewg,2013/5/13,4
12108,cYwJA2A6I12KNkm2rtXd5g,2013/5/13,5
12214,cYwJA2A6I12KNkm2rtXd5g,2013/5/13,3
12803,cYwJA2A6I12KNkm2rtXd5g,2013/5/13,2
1527,K7lWdNUhCbcnEvI0NhGewg,2013/5/12,5
1539,K7lWdNUhCbcnEvI0NhGewg,2013/5/12,2
11778,cYwJA2A6I12KNkm2rtXd5g,2013/5/12,3
11790,cYwJA2A6I12KNkm2rtXd5g,2013/5/12,3
11948,cYwJA2A6I12KNkm2rtXd5g,2013/5/12,1
11993,cYwJA2A6I12KNkm2rtXd5g,2013/5/12,5
12592,cYwJA2A6I12KNkm2rtXd5g,2013/5/12,4
799,K7lWdNUhCbcnEvI0NhGewg,2013/5/11,5
1112,K7lWdNUhCbcnEvI0NhGewg,2013/5/11,4
7286,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/11,2
11331,cYwJA2A6I12KNkm2rtXd5g,2013/5/11,4
11457,cYwJA2A6I12KNkm2rtXd5g,2013/5/11,4
11574,cYwJA2A6I12KNkm2rtXd5g,2013/5/11,3
957,K7lWdNUhCbcnEvI0NhGewg,2013/5/10,4
7251,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/10,2
7599,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/10,5
8378,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/10,4
11382,cYwJA2A6I12KNkm2rtXd5g,2013/5/10,5
11559,cYwJA2A6I12KNkm2rtXd5g,2013/5/10,5
11853,cYwJA2A6I12KNkm2rtXd5g,2013/5/10,2
247,K7lWdNUhCbcnEvI0NhGewg,2013/5/9,4
637,K7lWdNUhCbcnEvI0NhGewg,2013/5/9,1
640,K7lWdNUhCbcnEvI0NhGewg,2013/5/9,4
803,K7lWdNUhCbcnEvI0NhGewg,2013/5/9,1
1061,K7lWdNUhCbcnEvI0NhGewg,2013/5/9,5
7634,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/9,2
11531,cYwJA2A6I12KNkm2rtXd5g,2013/5/9,3
810,K7lWdNUhCbcnEvI0NhGewg,2013/5/8,3
6368,K7lWdNUhCbcnEvI0NhGewg,2013/5/8,4
7085,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/8,1
11183,cYwJA2A6I12KNkm2rtXd5g,2013/5/8,1
127,K7lWdNUhCbcnEvI0NhGewg,2013/5/7,4
148,K7lWdNUhCbcnEvI0NhGewg,2013/5/7,5
6889,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/7,4
6934,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/7,4
6977,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/7,4
10996,cYwJA2A6I12KNkm2rtXd5g,2013/5/7,4
11014,cYwJA2A6I12KNkm2rtXd5g,2013/5/7,2
11029,cYwJA2A6I12KNkm2rtXd5g,2013/5/7,4
5090,K7lWdNUhCbcnEvI0NhGewg,2013/5/6,1
6362,K7lWdNUhCbcnEvI0NhGewg,2013/5/6,5
6476,K7lWdNUhCbcnEvI0NhGewg,2013/5/6,2
6652,K7lWdNUhCbcnEvI0NhGewg,2013/5/6,5
10589,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/6,2
10834,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/6,2
10884,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/6,5
16387,cYwJA2A6I12KNkm2rtXd5g,2013/5/6,5
5994,K7lWdNUhCbcnEvI0NhGewg,2013/5/5,5
6151,K7lWdNUhCbcnEvI0NhGewg,2013/5/5,5
9446,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/5,5
15772,cYwJA2A6I12KNkm2rtXd5g,2013/5/5,5
15476,cYwJA2A6I12KNkm2rtXd5g,2013/5/4,3
15973,cYwJA2A6I12KNkm2rtXd5g,2013/5/4,4
9601,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/3,2
9872,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/3,4
14665,cYwJA2A6I12KNkm2rtXd5g,2013/5/3,3
15441,cYwJA2A6I12KNkm2rtXd5g,2013/5/3,5
15906,cYwJA2A6I12KNkm2rtXd5g,2013/5/3,5
16371,cYwJA2A6I12KNkm2rtXd5g,2013/5/3,4
4500,K7lWdNUhCbcnEvI0NhGewg,2013/5/2,1
5131,K7lWdNUhCbcnEvI0NhGewg,2013/5/2,3
6594,K7lWdNUhCbcnEvI0NhGewg,2013/5/2,2
10808,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/2,4
5912,K7lWdNUhCbcnEvI0NhGewg,2013/5/1,3
6669,K7lWdNUhCbcnEvI0NhGewg,2013/5/1,4
9808,eoHdUeQDNgQ6WYEnP2aiRw,2013/5/1,4
15258,cYwJA2A6I12KNkm2rtXd5g,2013/5/1,5
15784,cYwJA2A6I12KNkm2rtXd5g,2013/5/1,5
16420,cYwJA2A6I12KNkm2rtXd5g,2013/5/1,5
16431,cYwJA2A6I12KNkm2rtXd5g,2013/5/1,5
4527,K7lWdNUhCbcnEvI0NhGewg,2013/4/30,4
4927,K7lWdNUhCbcnEvI0NhGewg,2013/4/30,2
9455,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/30,4
9894,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/30,5
14805,cYwJA2A6I12KNkm2rtXd5g,2013/4/30,3
14998,cYwJA2A6I12KNkm2rtXd5g,2013/4/30,5
15834,cYwJA2A6I12KNkm2rtXd5g,2013/4/30,5
15951,cYwJA2A6I12KNkm2rtXd5g,2013/4/30,5
15971,cYwJA2A6I12KNkm2rtXd5g,2013/4/30,5
16440,cYwJA2A6I12KNkm2rtXd5g,2013/4/30,4
5567,K7lWdNUhCbcnEvI0NhGewg,2013/4/29,5
5603,K7lWdNUhCbcnEvI0NhGewg,2013/4/29,5
6026,K7lWdNUhCbcnEvI0NhGewg,2013/4/29,4
6251,K7lWdNUhCbcnEvI0NhGewg,2013/4/29,5
9335,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/29,2
9874,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/29,3
10054,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/29,4
10181,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/29,1
15028,cYwJA2A6I12KNkm2rtXd5g,2013/4/29,2
15227,cYwJA2A6I12KNkm2rtXd5g,2013/4/29,2
15363,cYwJA2A6I12KNkm2rtXd5g,2013/4/29,4
15666,cYwJA2A6I12KNkm2rtXd5g,2013/4/29,4
3910,K7lWdNUhCbcnEvI0NhGewg,2013/4/28,1
9441,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/28,2
4648,K7lWdNUhCbcnEvI0NhGewg,2013/4/27,5
9721,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/27,3
14728,cYwJA2A6I12KNkm2rtXd5g,2013/4/27,5
14849,cYwJA2A6I12KNkm2rtXd5g,2013/4/27,5
15372,cYwJA2A6I12KNkm2rtXd5g,2013/4/27,3
5585,K7lWdNUhCbcnEvI0NhGewg,2013/4/26,4
8483,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/26,3
10084,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/26,4
14195,cYwJA2A6I12KNkm2rtXd5g,2013/4/26,3
15257,cYwJA2A6I12KNkm2rtXd5g,2013/4/26,5
4673,K7lWdNUhCbcnEvI0NhGewg,2013/4/25,5
8241,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/25,4
9742,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/25,5
14018,cYwJA2A6I12KNkm2rtXd5g,2013/4/25,4
14092,cYwJA2A6I12KNkm2rtXd5g,2013/4/25,4
13918,cYwJA2A6I12KNkm2rtXd5g,2013/4/24,5
14024,cYwJA2A6I12KNkm2rtXd5g,2013/4/24,1
14128,cYwJA2A6I12KNkm2rtXd5g,2013/4/24,4
2234,K7lWdNUhCbcnEvI0NhGewg,2013/4/23,4
3533,K7lWdNUhCbcnEvI0NhGewg,2013/4/23,1
4432,K7lWdNUhCbcnEvI0NhGewg,2013/4/23,5
8423,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/23,5
12974,cYwJA2A6I12KNkm2rtXd5g,2013/4/23,4
13271,cYwJA2A6I12KNkm2rtXd5g,2013/4/23,5
14902,cYwJA2A6I12KNkm2rtXd5g,2013/4/23,1
3683,K7lWdNUhCbcnEvI0NhGewg,2013/4/22,3
8269,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/22,1
8866,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/22,1
9138,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/22,4
9155,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/22,2
13714,cYwJA2A6I12KNkm2rtXd5g,2013/4/22,4
13843,cYwJA2A6I12KNkm2rtXd5g,2013/4/22,2
13946,cYwJA2A6I12KNkm2rtXd5g,2013/4/22,4
1789,K7lWdNUhCbcnEvI0NhGewg,2013/4/21,1
2939,K7lWdNUhCbcnEvI0NhGewg,2013/4/21,5
13196,cYwJA2A6I12KNkm2rtXd5g,2013/4/21,5
13851,cYwJA2A6I12KNkm2rtXd5g,2013/4/21,1
13957,cYwJA2A6I12KNkm2rtXd5g,2013/4/21,1
3126,K7lWdNUhCbcnEvI0NhGewg,2013/4/20,4
3226,K7lWdNUhCbcnEvI0NhGewg,2013/4/20,4
3356,K7lWdNUhCbcnEvI0NhGewg,2013/4/20,2
8287,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/20,2
8601,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/20,1
8887,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/20,3
13804,cYwJA2A6I12KNkm2rtXd5g,2013/4/20,4
8598,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/19,3
8673,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/19,3
13983,cYwJA2A6I12KNkm2rtXd5g,2013/4/19,3
1954,K7lWdNUhCbcnEvI0NhGewg,2013/4/18,4
2528,K7lWdNUhCbcnEvI0NhGewg,2013/4/18,5
1566,K7lWdNUhCbcnEvI0NhGewg,2013/4/17,4
1883,K7lWdNUhCbcnEvI0NhGewg,2013/4/17,5
7747,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/17,3
7886,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/17,3
13131,cYwJA2A6I12KNkm2rtXd5g,2013/4/17,2
1850,K7lWdNUhCbcnEvI0NhGewg,2013/4/16,5
7416,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/16,3
7835,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/16,1
8561,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/16,4
12733,cYwJA2A6I12KNkm2rtXd5g,2013/4/16,3
1043,K7lWdNUhCbcnEvI0NhGewg,2013/4/15,4
1219,K7lWdNUhCbcnEvI0NhGewg,2013/4/15,5
1446,K7lWdNUhCbcnEvI0NhGewg,2013/4/15,4
1589,K7lWdNUhCbcnEvI0NhGewg,2013/4/15,3
1670,K7lWdNUhCbcnEvI0NhGewg,2013/4/15,4
1746,K7lWdNUhCbcnEvI0NhGewg,2013/4/15,4
1750,K7lWdNUhCbcnEvI0NhGewg,2013/4/15,4
7182,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/15,2
12098,cYwJA2A6I12KNkm2rtXd5g,2013/4/15,4
742,K7lWdNUhCbcnEvI0NhGewg,2013/4/14,3
499,K7lWdNUhCbcnEvI0NhGewg,2013/4/13,4
768,K7lWdNUhCbcnEvI0NhGewg,2013/4/13,5
1005,K7lWdNUhCbcnEvI0NhGewg,2013/4/13,5
7208,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/13,2
7644,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/13,1
11699,cYwJA2A6I12KNkm2rtXd5g,2013/4/13,3
11707,cYwJA2A6I12KNkm2rtXd5g,2013/4/13,2
436,K7lWdNUhCbcnEvI0NhGewg,2013/4/12,5
7530,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/12,1
11122,cYwJA2A6I12KNkm2rtXd5g,2013/4/12,3
11403,cYwJA2A6I12KNkm2rtXd5g,2013/4/12,5
11551,cYwJA2A6I12KNkm2rtXd5g,2013/4/12,1
11740,cYwJA2A6I12KNkm2rtXd5g,2013/4/12,4
170,K7lWdNUhCbcnEvI0NhGewg,2013/4/11,4
185,K7lWdNUhCbcnEvI0NhGewg,2013/4/11,2
224,K7lWdNUhCbcnEvI0NhGewg,2013/4/11,2
309,K7lWdNUhCbcnEvI0NhGewg,2013/4/11,3
319,K7lWdNUhCbcnEvI0NhGewg,2013/4/11,4
406,K7lWdNUhCbcnEvI0NhGewg,2013/4/11,4
11399,cYwJA2A6I12KNkm2rtXd5g,2013/4/11,5
6658,K7lWdNUhCbcnEvI0NhGewg,2013/4/10,4
6994,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/10,3
10283,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/10,3
10660,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/10,1
10704,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/10,4
11033,cYwJA2A6I12KNkm2rtXd5g,2013/4/10,5
15605,cYwJA2A6I12KNkm2rtXd5g,2013/4/10,4
16244,cYwJA2A6I12KNkm2rtXd5g,2013/4/10,5
16292,cYwJA2A6I12KNkm2rtXd5g,2013/4/10,4
3886,K7lWdNUhCbcnEvI0NhGewg,2013/4/9,3
6502,K7lWdNUhCbcnEvI0NhGewg,2013/4/9,4
10284,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/9,5
16327,cYwJA2A6I12KNkm2rtXd5g,2013/4/9,5
16338,cYwJA2A6I12KNkm2rtXd5g,2013/4/9,5
5977,K7lWdNUhCbcnEvI0NhGewg,2013/4/8,2
9190,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/8,1
10667,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/8,3
10672,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/8,4
14697,cYwJA2A6I12KNkm2rtXd5g,2013/4/8,4
15448,cYwJA2A6I12KNkm2rtXd5g,2013/4/8,4
15870,cYwJA2A6I12KNkm2rtXd5g,2013/4/8,5
16225,cYwJA2A6I12KNkm2rtXd5g,2013/4/8,1
16416,cYwJA2A6I12KNkm2rtXd5g,2013/4/8,4
4431,K7lWdNUhCbcnEvI0NhGewg,2013/4/7,2
10369,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/7,2
14320,cYwJA2A6I12KNkm2rtXd5g,2013/4/7,5
16000,cYwJA2A6I12KNkm2rtXd5g,2013/4/7,1
6475,K7lWdNUhCbcnEvI0NhGewg,2013/4/6,5
6605,K7lWdNUhCbcnEvI0NhGewg,2013/4/6,4
9544,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/6,2
9570,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/6,2
15682,cYwJA2A6I12KNkm2rtXd5g,2013/4/6,5
15963,cYwJA2A6I12KNkm2rtXd5g,2013/4/6,2
4438,K7lWdNUhCbcnEvI0NhGewg,2013/4/5,3
4508,K7lWdNUhCbcnEvI0NhGewg,2013/4/5,5
6181,K7lWdNUhCbcnEvI0NhGewg,2013/4/5,5
6211,K7lWdNUhCbcnEvI0NhGewg,2013/4/5,4
6214,K7lWdNUhCbcnEvI0NhGewg,2013/4/5,4
6304,K7lWdNUhCbcnEvI0NhGewg,2013/4/5,4
6526,K7lWdNUhCbcnEvI0NhGewg,2013/4/5,3
9501,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/5,2
9622,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/5,3
9817,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/5,3
10452,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/5,2
14421,cYwJA2A6I12KNkm2rtXd5g,2013/4/5,2
15220,cYwJA2A6I12KNkm2rtXd5g,2013/4/5,4
15268,cYwJA2A6I12KNkm2rtXd5g,2013/4/5,2
15979,cYwJA2A6I12KNkm2rtXd5g,2013/4/5,2
16113,cYwJA2A6I12KNkm2rtXd5g,2013/4/5,4
3819,K7lWdNUhCbcnEvI0NhGewg,2013/4/4,4
5226,K7lWdNUhCbcnEvI0NhGewg,2013/4/4,4
15224,cYwJA2A6I12KNkm2rtXd5g,2013/4/4,4
15932,cYwJA2A6I12KNkm2rtXd5g,2013/4/4,4
3975,K7lWdNUhCbcnEvI0NhGewg,2013/4/3,4
4709,K7lWdNUhCbcnEvI0NhGewg,2013/4/3,3
9161,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/3,4
9557,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/3,2
9643,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/3,4
14386,cYwJA2A6I12KNkm2rtXd5g,2013/4/3,3
16230,cYwJA2A6I12KNkm2rtXd5g,2013/4/3,2
3338,K7lWdNUhCbcnEvI0NhGewg,2013/4/2,2
3750,K7lWdNUhCbcnEvI0NhGewg,2013/4/2,3
4283,K7lWdNUhCbcnEvI0NhGewg,2013/4/2,3
9084,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/2,3
9085,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/2,1
9773,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/2,2
14263,cYwJA2A6I12KNkm2rtXd5g,2013/4/2,4
14326,cYwJA2A6I12KNkm2rtXd5g,2013/4/2,4
15415,cYwJA2A6I12KNkm2rtXd5g,2013/4/2,5
3964,K7lWdNUhCbcnEvI0NhGewg,2013/4/1,5
4864,K7lWdNUhCbcnEvI0NhGewg,2013/4/1,5
4933,K7lWdNUhCbcnEvI0NhGewg,2013/4/1,4
5003,K7lWdNUhCbcnEvI0NhGewg,2013/4/1,4
8431,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/1,4
9120,eoHdUeQDNgQ6WYEnP2aiRw,2013/4/1,2
13922,cYwJA2A6I12KNkm2rtXd5g,2013/4/1,4
14644,cYwJA2A6I12KNkm2rtXd5g,2013/4/1,4
15116,cYwJA2A6I12KNkm2rtXd5g,2013/4/1,3
3794,K7lWdNUhCbcnEvI0NhGewg,2013/3/31,3
4145,K7lWdNUhCbcnEvI0NhGewg,2013/3/31,3
8947,eoHdUeQDNgQ6WYEnP2aiRw,2013/3/31,5
